order_id,customer_id,customer_name,customer_age,gender,platform,city,category,product_name,product_MRP,discount_percent,quantity,product_cost_price,packaging_cost,operational_cost,delivery_cost,delivery_time_minutes,estimated_delivery,delivery_rating,dark_store_location,delivery_partner_type,order_datetime,delivery_distance_km,weather,returned/cancel
ORD100213,CUST90213,Aaina Dasgupta,28,Female,Blinkit,Chennai,Snacks,Chips,148,29,1,115,7.2,2.8,11.9,11,10,4.7,CHN-452,Mixed,23-03-2024 03:21,3.52,Foggy,FALSE
ORD100213,CUST90213,Aaina Dasgupta,28,Female,Blinkit,Chennai,Beverages,Coke,70,31,2,52,4.6,2.9,8.3,11,10,4.7,CHN-452,Mixed,23-03-2024 03:21,3.52,Foggy,FALSE
ORD100213,CUST90213,Aaina Dasgupta,28,Female,Blinkit,Chennai,Groceries,Bread,71,18,3,61,6.8,4.8,13.2,11,10,4.7,CHN-452,Mixed,23-03-2024 03:21,3.52,Foggy,FALSE
ORD100368,CUST90368,Sahil Ganesan,-10,Female,Swiggy Instamart,Chennai,Groceries,Cumin Seeds,105,40,1,70,4.6,2.5,15.1,17,10,3.7,CHN-884,Mixed,24-03-2024 08:21,2.66,Rainy,FALSE
ORD100368,CUST90368,Sahil Ganesan,-10,Female,Swiggy Instamart,Chennai,Beverages,Iced Coffee Blend,41,20,3,38,5.1,1.8,9.5,17,10,3.7,CHN-884,Mixed,24-03-2024 08:21,2.66,Rainy,FALSE
ORD100025,CUST90025,Aaryahi Subramanian,47,Male,Swiggy Instamart,mumbai,Household,Garbage Bags,143,26,1,112,4.1,1.6,11.3,13,12,3.6,MUM-833,Mixed,24-02-2024 17:21,2.55,Rainy,FALSE
ORD100025,CUST90025,Aaryahi Subramanian,47,Male,Swiggy Instamart,mumbai,Groceries,Whole Wheat Flour,120,25,3,106,6.5,2.1,15.2,13,12,3.6,MUM-833,Mixed,24-02-2024 17:21,2.55,Rainy,FALSE
ORD100025,CUST90025,Aaryahi Subramanian,47,Male,Swiggy Instamart,mumbai,Groceries,Maggie,23,25,2,19,4.9,1.7,7.4,13,12,3.6,MUM-833,Mixed,24-02-2024 17:21,2.55,Rainy,FALSE
ORD100336,CUST90336,Darshit Ramakrishnan,25,Male,Blinkit,mumbai,Groceries,Bread,37,12,1,34,2.2,1.7,6.1,11,11,2.6,MUM-365,3rd Party,15-01-2024 15:19,5.4,SUNNY,FALSE
ORD100336,CUST90336,Darshit Ramakrishnan,25,Male,Blinkit,mumbai,Groceries,Bread,55,20,2,47,2.3,0.6,4.2,11,11,2.6,MUM-365,3rd Party,15-01-2024 15:19,5.4,SUNNY,FALSE
ORD100336,CUST90336,Darshit Ramakrishnan,25,Male,Blinkit,mumbai,Beverages,Iced Coffee Blend,142,35,3,108,2.9,0.7,7.9,11,11,2.6,MUM-365,3rd Party,15-01-2024 15:19,5.4,SUNNY,FALSE
ORD100336,CUST90336,Darshit Ramakrishnan,25,Male,Blinkit,mumbai,Beverages,Coke,75,14,3,72,3,1.6,9.6,11,11,2.6,MUM-365,3rd Party,15-01-2024 15:19,5.4,SUNNY,FALSE
ORD100336,CUST90336,Darshit Ramakrishnan,25,Male,Blinkit,mumbai,Groceries,Bread,89,36,1,61,1.5,2.6,10.6,11,11,2.6,MUM-365,3rd Party,15-01-2024 15:19,5.4,SUNNY,FALSE
ORD100336,CUST90336,Darshit Ramakrishnan,25,Male,Blinkit,mumbai,Groceries,Bread,53,38,2,35,3.3,1.2,5.3,11,11,2.6,MUM-365,3rd Party,15-01-2024 15:19,5.4,SUNNY,FALSE
ORD100458,CUST90458,Onkar Doctor,33,Male,Zepto,Delhi,Groceries,Bread,25,13,2,42,3.2,2.7,9.5,11,12,4.1,DEL-879,Own Fleet,14-03-2024 18:35,1.49,SUNNY,FALSE
ORD100458,CUST90458,Onkar Doctor,33,Male,Zepto,Delhi,Personal Care,Shampoo,42,21,3,37,5,2.2,7.4,11,12,4.1,DEL-879,Own Fleet,14-03-2024 18:35,1.49,SUNNY,FALSE
ORD100003,CUST90003,Kiara Jani,55,Female,Blinkit,Hyderabad,Groceries,Whole Wheat Flour,142,15,1,128,4,1.4,8.9,14,12,2.3,HYD-852,3rd Party,14-01-2024 17:40,5.43,Clear,FALSE
ORD100003,CUST90003,Kiara Jani,55,Female,Blinkit,Hyderabad,Snacks,Chips,101,36,3,73,4,2.4,9.3,14,12,2.3,HYD-852,3rd Party,14-01-2024 17:40,5.43,Clear,FALSE
ORD100003,CUST90003,Kiara Jani,55,Female,Blinkit,Hyderabad,Beverages,Coke,107,14,3,98,5,1.7,7,14,12,2.3,HYD-852,3rd Party,14-01-2024 17:40,5.43,Clear,FALSE
ORD100003,CUST90003,Kiara Jani,55,Female,Blinkit,Hyderabad,Groceries,Bread,41,26,1,35,3.6,1.4,10.5,14,12,2.3,HYD-852,3rd Party,14-01-2024 17:40,5.43,Clear,FALSE
ORD100062,CUST90062,Yuvaan Khosla,23,Male,Swiggy Instamart,Delhi,Groceries,Bread,58,21,3,52,7.2,1.8,12.7,11,14,2.9,DEL-620,Mixed,21-01-2024 18:49,3.72,Clear,FALSE
ORD100062,CUST90062,Yuvaan Khosla,23,Male,Swiggy Instamart,Delhi,Personal Care,Shampoo,35,8,2,28,8.7,3.5,9.8,11,14,2.9,DEL-620,Mixed,21-01-2024 18:49,3.72,Clear,FALSE
ORD100062,CUST90062,Yuvaan Khosla,23,Male,Swiggy Instamart,Delhi,Beverages,Litchi Juice,35,29,1,22,6.6,2.4,11,11,14,2.9,DEL-620,Mixed,21-01-2024 18:49,3.72,Clear,FALSE
ORD100062,CUST90062,Yuvaan Khosla,23,Male,Swiggy Instamart,Delhi,Groceries,Maggie,36,25,2,32,3.2,1,6.6,11,14,2.9,DEL-620,Mixed,21-01-2024 18:49,3.72,Clear,FALSE
ORD100062,CUST90062,Yuvaan Khosla,23,Male,Swiggy Instamart,Delhi,Groceries,Bread,117,5,2,107,2,1.7,8.1,11,14,2.9,DEL-620,Mixed,21-01-2024 18:49,3.72,Clear,FALSE
ORD100203,CUST90203,Drishya Iyengar,22,Male,Blinkit,Mumbai,Groceries,Bread,34,29,3,23,6.2,1.4,11.5,14,13,4.2,MUM-184,3rd Party,13-04-2024 03:13,1.25,Stormy,FALSE
ORD100203,CUST90203,Drishya Iyengar,22,Male,Blinkit,Mumbai,Personal Care,Shampoo,18,40,2,12,2.9,1.2,21.3,14,13,4.2,MUM-184,3rd Party,13-04-2024 03:13,1.25,Stormy,FALSE
ORD100203,CUST90203,Drishya Iyengar,22,Male,Blinkit,Mumbai,Household,Garbage Bags,146,21,3,127,11.8,5.1,24.5,14,13,4.2,MUM-184,3rd Party,13-04-2024 03:13,1.25,Stormy,FALSE
ORD100232,CUST90232,Saksham Gandhi,32,Female,Zepto,Chennai,Beverages,Sparkling Water,134,28,1,108,3.3,2.1,6.4,11,14,4.5,CHN-156,Own Fleet,08-04-2024 13:52,7.9,Cloudy,FALSE
ORD100232,CUST90232,Saksham Gandhi,32,Female,Zepto,Delhi,Snacks,Chips,157,6,3,144,4.1,3.1,9.9,11,14,4.5,DEL-156,Own Fleet,08-04-2024 13:52,7.9,Cloudy,FALSE
ORD100281,CUST90281,Ranbir Batra,25,Female,Blinkit,Bangalore,Snacks,Chips,149,19,3,130,2.4,1,5.9,19,14,4.5,BLR-478,Own Fleet,14-01-2024 05:25,6.17,Clear,FALSE
ORD100281,CUST90281,Ranbir Batra,25,Female,Blinkit,Bangalore,Groceries,Bread,27,36,3,19,2.4,0.6,4.2,19,14,4.5,BLR-478,Own Fleet,14-01-2024 05:25,6.17,Clear,FALSE
ORD100281,CUST90281,Ranbir Batra,25,Female,Blinkit,Bangalore,Snacks,Chips,75,10,3,68,1.8,0.8,3.7,19,14,4.5,BLR-478,Own Fleet,14-01-2024 05:25,6.17,Clear,FALSE
ORD100281,CUST90281,Ranbir Batra,25,Female,Blinkit,Bangalore,Groceries,Bread,58,5,1,53,3,0.8,5.9,19,14,4.5,BLR-478,Own Fleet,14-01-2024 05:25,6.17,Clear,FALSE
ORD100281,CUST90281,Ranbir Batra,25,Female,Blinkit,Bangalore,Groceries,Bread,96,27,1,80,1.8,1,3.3,19,14,4.5,BLR-478,Own Fleet,14-01-2024 05:25,6.17,Clear,FALSE
ORD100281,CUST90281,Ranbir Batra,25,Female,Blinkit,Bangalore,Groceries,Bread,52,21,1,47,2.4,1.1,5.8,19,14,4.5,BLR-478,Own Fleet,14-01-2024 05:25,6.17,Clear,FALSE
ORD100398,CUST90398,Divit Ben,23,Male,Zepto,Bangalore,Household,Floor Cleaner,124,38,3,69,4.5,2.7,13,17,14,3,BLR-367,Own Fleet,28-01-2024 17:49,3.99,Foggy,FALSE
ORD100398,CUST90398,Divit Ben,23,Male,Zepto,Bangalore,Groceries,Maggie,41,33,2,24,7.7,2.2,12.8,17,14,3,BLR-367,Own Fleet,28-01-2024 17:49,3.99,Foggy,FALSE
ORD100226,CUST90226,Amani Maharaj,52,Male,Swiggy Instamart,Delhi,Beverages,Lemon Soda,41,13,1,40,3.8,1.4,6.9,19,11,3,DEL-646,Mixed,18-02-2024 19:40,6.73,Cloudy,FALSE
ORD100226,CUST90226,Amani Maharaj,52,Male,Swiggy Instamart,Delhi,Personal Care,Anti-Dandruff Oil,85,17,2,82,6.2,1.5,9.5,19,11,3,DEL-646,Mixed,18-02-2024 19:40,6.73,Cloudy,FALSE
ORD100226,CUST90226,Amani Maharaj,52,Male,Swiggy Instamart,Delhi,Groceries,Bread,23,10,2,46,13.4,1.1,7.4,19,11,3,DEL-646,Mixed,18-02-2024 19:40,6.73,Cloudy,FALSE
ORD100226,CUST90226,Amani Maharaj,52,Male,Swiggy Instamart,Delhi,Snacks,Chips,107,10,2,98,14.8,1.5,16.7,19,11,3,DEL-646,Mixed,18-02-2024 19:40,6.73,Cloudy,FALSE
ORD100226,CUST90226,Amani Maharaj,52,Male,Swiggy Instamart,Delhi,Groceries,Bread,24,24,2,21,4.2,2.1,6.3,19,11,3,DEL-646,Mixed,18-02-2024 19:40,6.73,Cloudy,FALSE
ORD100226,CUST90226,Amani Maharaj,52,Male,Swiggy Instamart,Delhi,Personal Care,Shampoo,154,7,1,140,3.5,1.6,6.2,19,11,3,DEL-646,Mixed,18-02-2024 19:40,6.73,Cloudy,FALSE
ORD100125,CUST90125,Eshani Venkataraman,23,Male,Swiggy Instamart,Chennai,Groceries,Bread,31,21,1,28,7.8,2.1,10.6,11,14,4.8,CHN-646,Own Fleet,18-04-2024 23:35,5.84,Foggy,FALSE
ORD100125,CUST90125,Eshani Venkataraman,23,Male,Swiggy Instamart,Chennai,Personal Care,Shampoo,28,16,1,27,4.8,3.5,14,11,14,4.8,CHN-646,Own Fleet,18-04-2024 23:35,5.84,Foggy,FALSE
ORD100125,CUST90125,Eshani Venkataraman,23,Male,Swiggy Instamart,Chennai,Groceries,Bread,111,5,3,93,2.7,1.6,10.5,11,14,4.8,CHN-646,Own Fleet,18-04-2024 23:35,5.84,Foggy,FALSE
ORD100125,CUST90125,Eshani Venkataraman,23,Male,Swiggy Instamart,Chennai,Groceries,Bread,58,21,3,53,3.2,1.4,7.3,11,14,4.8,CHN-646,Own Fleet,18-04-2024 23:35,5.84,Foggy,FALSE
ORD100022,CUST90022,Aaina Ganesan,33,Male,Blinkit,Delhi,Groceries,Bread,65,7,1,59,6.2,2.3,18.8,11,10,3.6,DEL-221,Mixed,25-02-2024 20:12,6.75,Cloudy,FALSE
ORD100022,CUST90022,Aaina Ganesan,33,Male,Blinkit,Delhi,Personal Care,Shampoo,123,30,1,98,5.7,1.7,13.2,11,10,3.6,DEL-221,Mixed,25-02-2024 20:12,6.75,Cloudy,FALSE
ORD100022,CUST90022,Aaina Ganesan,33,Male,Blinkit,Delhi,Personal Care,Shampoo,102,19,2,87,3,1.6,10,11,10,3.6,DEL-221,Mixed,25-02-2024 20:12,6.75,Cloudy,FALSE
ORD100022,CUST90022,Aaina Ganesan,33,Male,Blinkit,Delhi,Snacks,Chips,87,40,3,56,3.4,1.8,7.3,11,10,3.6,DEL-221,Mixed,25-02-2024 20:12,6.75,Cloudy,FALSE
ORD100022,CUST90022,Aaina Ganesan,33,Male,Blinkit,Delhi,Groceries,Bread,23,36,3,17,7.4,2.2,7.3,11,10,3.6,DEL-221,Mixed,25-02-2024 20:12,6.75,Cloudy,FALSE
ORD100401,CUST90401,Nirvi Vasa,22,Male,Swiggy Instamart,Mumbai,Beverages,Coke,67,36,1,46,4.4,1.6,10.8,11,12,4.3,MUM-184,3rd Party,13-04-2024 03:13,1.25,Clear,FALSE
ORD100401,CUST90401,Nirvi Vasa,22,Male,Swiggy Instamart,Mumbai,Snacks,Chips,71,8,3,65,4.5,1.5,6.7,11,12,4.3,MUM-184,3rd Party,13-04-2024 03:13,1.25,Clear,FALSE
ORD100401,CUST90401,Nirvi Vasa,22,Male,Swiggy Instamart,Mumbai,Groceries,Maggie,46,22,1,39,2.9,1.3,6.5,11,12,4.3,MUM-184,3rd Party,13-04-2024 03:13,1.25,Clear,FALSE
ORD100401,CUST90401,Nirvi Vasa,22,Male,Swiggy Instamart,Mumbai,Groceries,Bread,49,23,2,42,2.5,2.1,14.4,11,12,4.3,MUM-184,3rd Party,13-04-2024 03:13,1.25,Clear,FALSE
ORD100417,CUST90417,Neysa Chaudhuri,53,Male,Swiggy Instamart,Delhi,Groceries,Maggie,79,39,2,53,6.9,2.3,13.4,14,10,4.9,DEL-830,3rd Party,12-03-2024 16:40,5.4,Foggy,FALSE
ORD100417,CUST90417,Neysa Chaudhuri,53,Male,Swiggy Instamart,Delhi,Groceries,Maggie,21,18,1,20,3.9,1.8,6.7,14,10,4.9,DEL-830,3rd Party,12-03-2024 16:40,5.4,Foggy,FALSE
ORD100417,CUST90417,Neysa Chaudhuri,53,Male,Swiggy Instamart,Delhi,Groceries,Maggie,41,37,1,29,5.1,2.9,10.8,14,10,4.9,DEL-830,3rd Party,12-03-2024 16:40,5.4,Foggy,FALSE
ORD100472,CUST90472,Ivana Kunda,38,Male,Blinkit,Chennai,Household,Surf Excel,106,18,3,102,4.3,2.2,7.8,11,13,5,CHN-736,3rd Party,24-04-2024 06:19,7.79,Clear,FALSE
ORD100472,CUST90472,Ivana Kunda,38,Male,Blinkit,Chennai,Beverages,Coke,21,38,1,15,2.2,1.7,6,11,13,5,CHN-736,3rd Party,24-04-2024 06:19,7.79,Clear,FALSE
ORD100406,CUST90406,Faiyaz Khatri,5,Female,Zepto,Mumbai,Groceries,Bread,129,8,2,117,4.7,1.5,14.7,14,10,3,MUM-221,Own Fleet,14-04-2024 23:19,1.57,Foggy,FALSE
ORD100406,CUST90406,Faiyaz Khatri,5,Female,Zepto,Mumbai,Beverages,Coke,79,28,3,64,13,1.9,6.3,14,10,3,MUM-221,Own Fleet,14-04-2024 23:19,1.57,Foggy,FALSE
ORD100406,CUST90406,Faiyaz Khatri,5,Female,Zepto,Mumbai,Groceries,Bread,39,33,1,29,3.9,1.3,8.5,14,10,3,MUM-221,Own Fleet,14-04-2024 23:19,1.57,Foggy,FALSE
ORD100406,CUST90406,Faiyaz Khatri,5,Female,Zepto,Mumbai,Groceries,Bread,44,23,3,40,8.1,1.6,8.9,14,10,3,MUM-221,Own Fleet,14-04-2024 23:19,1.57,Foggy,FALSE
ORD100406,CUST90406,Faiyaz Khatri,5,Female,Zepto,Mumbai,Groceries,Bread,106,10,3,101,4.5,2.4,17.1,14,10,3,MUM-221,Own Fleet,14-04-2024 23:19,1.57,Foggy,FALSE
ORD100406,CUST90406,Faiyaz Khatri,5,Female,Zepto,Mumbai,Snacks,Chips,59,37,2,39,12.3,2,8.5,14,10,3,MUM-221,Own Fleet,14-04-2024 23:19,1.57,Foggy,FALSE
ORD100025,CUST90025,Ela Walia,55,Female,Zepto,Bangalore,Personal Care,Shampoo,105,23,3,87,3.4,1.3,8,11,12,4.4,BLR-478,Mixed,14-01-2024 05:25,5.43,Clear,FALSE
ORD100025,CUST90025,Ela Walia,55,Female,Zepto,Bangalore,Household,Floor Cleaner,89,5,3,89,3.8,2.3,12.4,11,12,4.4,BLR-478,Mixed,14-01-2024 05:25,5.43,Clear,FALSE
ORD100025,CUST90025,Ela Walia,55,Female,Zepto,Bangalore,Groceries,Maggie,47,9,1,46,4,2.1,7.7,11,12,4.4,BLR-478,Mixed,14-01-2024 05:25,5.43,Clear,FALSE
ORD100025,CUST90025,Ela Walia,55,Female,Zepto,Bangalore,Personal Care,Shampoo,133,31,3,99,8.8,1.3,20.7,11,12,4.4,BLR-478,Mixed,14-01-2024 05:25,5.43,Clear,FALSE
ORD100025,CUST90025,Ela Walia,55,Female,Zepto,Bangalore,Groceries,Bread,104,20,3,92,3.2,1.5,7.5,11,12,4.4,BLR-478,Mixed,14-01-2024 05:25,5.43,Clear,FALSE
ORD100025,CUST90025,Ela Walia,55,Female,Zepto,Bangalore,Beverages,Coke,102,10,3,97,4.2,2,9.6,11,12,4.4,BLR-478,Mixed,14-01-2024 05:25,5.43,Clear,FALSE
ORD100436,CUST90436,Zaina Anand,27,Male,Zepto,Delhi,Groceries,Bread,108,17,2,99,3.4,1.9,9.9,17,10,3.2,DEL-280,Own Fleet,30-04-2024 02:30,6.43,Rainy,FALSE
ORD100436,CUST90436,Zaina Anand,27,Male,Zepto,Delhi,Snacks,Chips,131,39,2,89,5.7,1.3,10.1,17,10,3.2,DEL-280,Own Fleet,30-04-2024 02:30,6.43,Rainy,FALSE
ORD100461,CUST90461,Khushi Shere,37,Female,Swiggy Instamart,Mumbai,Beverages,Coke,109,23,1,68,5.2,1.8,8.4,17,14,3.8,MUM-433,Own Fleet,20-02-2024 17:21,5.14,Clear,FALSE
ORD100461,CUST90461,Khushi Shere,37,Female,Swiggy Instamart,Mumbai,Dairy,Amul Milk,53,16,1,48,4.6,2.2,9.1,17,14,3.8,MUM-433,Own Fleet,20-02-2024 17:21,5.14,Clear,FALSE
ORD100469,CUST90469,Parinaaz Ranganathan,48,Female,Zepto,mumbai,Groceries,Maggie,108,20,1,100,5.1,4,9.8,19,12,2.8,MUM-734,Mixed,07-01-2024 02:23,5.5,Rainy,FALSE
ORD100469,CUST90469,Parinaaz Ranganathan,48,Female,Zepto,mumbai,Dairy,Paneer,104,14,3,95,6.7,1.6,13.3,19,12,2.8,MUM-734,Mixed,07-01-2024 02:23,5.5,Rainy,FALSE
ORD100469,CUST90469,Parinaaz Ranganathan,48,Female,Zepto,mumbai,Personal Care,Shampoo,97,29,3,79,8.1,2.6,16.3,19,12,2.8,MUM-734,Mixed,07-01-2024 02:23,5.5,Rainy,FALSE
ORD100199,CUST90199,Miraan Kant,27,Male,Blinkit,Delhi,Dairy,Paneer,100,24,3,87,11.7,4.4,21.6,19,10,4.1,DEL-661,3rd Party,13-04-2024 14:39,3.01,Foggy,FALSE
ORD100199,CUST90199,Miraan Kant,27,Male,Blinkit,Delhi,Dairy,Amul Milk,26,35,2,18,4.4,1.6,6.9,19,10,4.1,DEL-661,3rd Party,13-04-2024 14:39,3.01,Foggy,FALSE
ORD100199,CUST90199,Miraan Kant,27,Male,Blinkit,Delhi,Beverages,Coke,152,8,2,138,5.4,1.2,7.9,19,10,4.1,DEL-661,3rd Party,13-04-2024 14:39,3.01,Foggy,FALSE
ORD100199,CUST90199,Miraan Kant,27,Male,Blinkit,Delhi,Beverages,Coke,132,27,1,111,3.7,1.4,19.6,19,10,4.1,DEL-661,3rd Party,13-04-2024 14:39,3.01,Foggy,FALSE
ORD100050,CUST90050,Lakshay Mandal,54,Male,Zepto,Delhi,Dairy,Paneer,50,6,2,46,4.8,2.6,12.6,19,11,4.4,DEL-970,Own Fleet,07-04-2024 04:54,7.74,Rainy,FALSE
ORD100050,CUST90050,Lakshay Mandal,54,Male,Zepto,Delhi,Groceries,Maggie,126,26,1,103,4.6,2.6,9.4,19,11,4.4,DEL-970,Own Fleet,07-04-2024 04:54,7.74,Rainy,FALSE
ORD100050,CUST90050,Lakshay Mandal,54,Male,Zepto,Delhi,Beverages,Coke,31,12,2,28,4.4,2,24.6,19,11,4.4,DEL-970,Own Fleet,07-04-2024 04:54,7.74,Rainy,FALSE
ORD100050,CUST90050,Lakshay Mandal,54,Male,Zepto,Delhi,Snacks,Chips,57,11,3,56,4.4,1.3,8.9,19,11,4.4,DEL-970,Own Fleet,07-04-2024 04:54,7.74,Rainy,FALSE
ORD100050,CUST90050,Lakshay Mandal,54,Male,Zepto,Delhi,Dairy,Amul Milk,50,18,2,49,3.4,1.2,6.1,19,11,4.4,DEL-970,Own Fleet,07-04-2024 04:54,7.74,Rainy,FALSE
ORD100050,CUST90050,Lakshay Mandal,54,Male,Zepto,Delhi,Groceries,Maggie,33,7,2,29,4.1,3.8,10,19,11,4.4,DEL-970,Own Fleet,07-04-2024 04:54,7.74,Rainy,FALSE
ORD100263,CUST90263,Indrans Sandhu,27,Female,Zepto,Chennai,Dairy,Paneer,105,20,1,92,2.5,2.9,21.3,17,10,4.6,CHN-343,Mixed,13-04-2024 14:39,2.13,Stormy,FALSE
ORD100263,CUST90263,Indrans Sandhu,27,Female,Zepto,Delhi,Snacks,Chips,127,23,1,106,3.2,2.1,7.3,17,10,4.6,DEL-343,Mixed,13-04-2024 14:39,2.13,Stormy,FALSE
ORD100263,CUST90263,Indrans Sandhu,27,Female,Zepto,Chennai,Groceries,Turmeric Powder,81,22,1,73,4,1.5,9.7,17,10,4.6,CHN-343,Mixed,13-04-2024 14:39,2.13,Stormy,FALSE
ORD100413,CUST90413,Shanaya Thakur,29,Male,Blinkit,Chennai,Groceries,Maggie,11,20,2,9,7.8,2,7.8,17,14,3.2,CHN-814,Own Fleet,09-04-2024 23:00,1.24,Cloudy,FALSE
ORD100413,CUST90413,Shanaya Thakur,29,Male,Blinkit,Chennai,Dairy,Amul Milk,31,12,1,31,3.3,3.7,6.7,17,14,3.2,CHN-814,Own Fleet,09-04-2024 23:00,1.24,Cloudy,FALSE
ORD100413,CUST90413,Shanaya Thakur,29,Male,Blinkit,Chennai,Groceries,Maggie,96,37,2,70,5.1,3.3,14.9,17,14,3.2,CHN-814,Own Fleet,09-04-2024 23:00,1.24,Cloudy,FALSE
ORD100413,CUST90413,Shanaya Thakur,29,Male,Blinkit,Delhi,Snacks,Chips,147,16,2,140,8,2.7,11.8,17,8,3.2,DEL-814,Own Fleet,09-04-2024 23:00,1.24,Cloudy,FALSE
ORD100061,CUST90061,Hridaan Amble,27,Male,Zepto,Delhi,Personal Care,Shampoo,98,15,1,92,2.8,0.8,5.9,17,8,4.2,DEL-280,Own Fleet,30-04-2024 02:30,6.43,Clear,FALSE
ORD100061,CUST90061,Hridaan Amble,27,Male,Zepto,Delhi,Beverages,Coke,55,9,1,50,3.7,1.4,6.3,17,8,4.2,DEL-280,Own Fleet,30-04-2024 02:30,6.43,Clear,FALSE
ORD100061,CUST90061,Hridaan Amble,27,Male,Zepto,Delhi,Groceries,Maggie,99,31,1,79,2.8,0.9,3,17,8,4.2,DEL-280,Own Fleet,30-04-2024 02:30,6.43,Clear,FALSE
ORD100272,CUST90272,Krish Dhaliwal,29,Female,Blinkit,Chennai,Snacks,Chips,86,16,1,61,5,1.6,6.8,17,12,4.9,CHN-184,Mixed,28-01-2024 15:09,3.52,sunny,FALSE
ORD100272,CUST90272,Krish Dhaliwal,29,Female,Blinkit,Chennai,Beverages,Herbal Green Tea,119,21,3,102,4.6,1.5,7.7,17,12,4.9,CHN-184,Mixed,28-01-2024 15:09,3.52,sunny,FALSE
ORD100272,CUST90272,Krish Dhaliwal,29,Female,Blinkit,Chennai,Groceries,Maggie,25,10,3,25,3.1,1.5,7.6,17,12,4.9,CHN-184,Mixed,28-01-2024 15:09,3.52,sunny,FALSE
ORD100272,CUST90272,Krish Dhaliwal,29,Female,Blinkit,Chennai,Personal Care,Shampoo,117,37,2,80,3,1.9,16,17,12,4.9,CHN-184,Mixed,28-01-2024 15:09,3.52,sunny,FALSE
ORD100272,CUST90272,Krish Dhaliwal,29,Female,Blinkit,Chennai,Snacks,Chips,99,9,3,90,5.3,1.9,9.6,17,12,4.9,CHN-184,Mixed,28-01-2024 15:09,3.52,sunny,FALSE
ORD100272,CUST90272,Krish Dhaliwal,29,Female,Blinkit,Chennai,Personal Care,Shampoo,145,32,2,105,5.3,3,13.9,17,12,4.9,CHN-184,Mixed,28-01-2024 15:09,3.52,sunny,FALSE
ORD100041,CUST90041,Madhup Chandran,22,Male,Swiggy Instamart,Mumbai,Dairy,Paneer,67,18,2,25,4.4,2.7,10.9,14,14,3.4,MUM-184,3rd Party,13-04-2024 03:13,1.25,Stormy,FALSE
ORD100041,CUST90041,Madhup Chandran,22,Male,Swiggy Instamart,Mumbai,Dairy,Amul Milk,52,9,2,48,3.5,1,7.1,14,14,3.4,MUM-184,3rd Party,13-04-2024 03:13,1.25,Stormy,FALSE
ORD100112,CUST90112,advika jafar,35,Female,Swiggy Instamart,Bangalore,Groceries,Mustard Oil,140,37,2,106,3.8,2.7,8.8,11,14,4.8,BLR-233,Mixed,01-01-2024 01:53,5.25,Rainy,FALSE
ORD100112,CUST90112,advika jafar,35,Female,Swiggy Instamart,Bangalore,Dairy,Paneer,48,23,2,41,2.6,1.7,13.7,11,14,4.8,BLR-233,Mixed,01-01-2024 01:53,5.25,Rainy,FALSE
ORD100193,CUST90193,Piya Suri,52,Female,Zepto, HYDERABAD,Dairy,Paneer,115,26,1,90,5.8,1.6,7.4,11,14,3.7,HYD-426,Own Fleet,14-04-2024 07:24,5.95,Stormy,FALSE
ORD100193,CUST90193,Piya Suri,52,Female,Zepto, HYDERABAD,Snacks,Chips,121,9,1,110,8.2,3,14.1,11,14,3.7,HYD-426,Own Fleet,14-04-2024 07:24,5.95,Stormy,FALSE
ORD100193,CUST90193,Piya Suri,52,Female,Zepto, HYDERABAD,Snacks,Protein Chips,23,6,1,21,2.8,2.1,15.9,11,14,3.7,HYD-426,Own Fleet,14-04-2024 07:24,5.95,Stormy,FALSE
ORD100193,CUST90193,Piya Suri,52,Female,Zepto, HYDERABAD,Dairy,Paneer,64,34,2,47,5.7,1.7,8.9,11,14,3.7,HYD-426,Own Fleet,14-04-2024 07:24,5.95,Stormy,FALSE
ORD100284,CUST90284,Tushar Bail,27,Male,Zepto, HYDERABAD,Personal Care,Shampoo,120,8,3,109,2.5,1.6,8,17,13,3.5,HYD-446,Own Fleet,24-02-2024 06:05,5.5,SUNNY,FALSE
ORD100284,CUST90284,Tushar Bail,27,Male,Zepto, HYDERABAD,Groceries,Maggie,19,37,3,11,4.6,1.5,10.1,17,13,3.5,HYD-446,Own Fleet,24-02-2024 06:05,5.5,SUNNY,FALSE
ORD100284,CUST90284,Tushar Bail,27,Male,Zepto, HYDERABAD,Personal Care,Shampoo,92,17,2,84,8.4,1.5,6.8,17,13,3.5,HYD-446,Own Fleet,24-02-2024 06:05,5.5,SUNNY,FALSE
ORD100284,CUST90284,Tushar Bail,27,Male,Zepto, HYDERABAD,Beverages,Coke,58,24,1,23,4.5,2.1,10.5,17,13,3.5,HYD-446,Own Fleet,24-02-2024 06:05,5.5,SUNNY,FALSE
ORD100284,CUST90284,Tushar Bail,27,Male,Zepto, HYDERABAD,Personal Care,Shampoo,97,11,3,91,5,1.3,6.2,17,13,3.5,HYD-446,Own Fleet,28-02-2024 06:05,5.5,SUNNY,FALSE
ORD100439,CUST90439,Sanjani Bora,31,Female,Blinkit,mumbai,Beverages,Coke,16,19,2,14,2.9,1.6,9.7,11,12,4.4,MUM-367,3rd Party,06-01-2024 12:27,5.27,Rainy,FALSE
ORD100439,CUST90439,Sanjani Bora,31,Female,Blinkit,mumbai,Snacks,Chips,132,27,1,108,3,2,8.2,11,12,4.4,MUM-367,3rd Party,06-01-2024 12:27,5.27,Rainy,FALSE
